00:00:00,-56,-61,-75,-62,-62,-79,0,-70,-63,0
00:00:00,-55,-61,-75,-68,-42,-74,0,-70,-76,0
00:00:00,-55,-56,-75,-67,-40,-74,0,-70,-72,0
00:00:00,-59,-56,-75,-71,-39,-77,0,-70,-73,0
00:00:00,-53,-56,-75,-76,-51,-79,0,-70,-73,0
00:00:00,-56,-66,-75,-74,-61,-78,0,-70,-74,0
00:00:00,-57,-66,-75,-71,-57,-78,0,-70,-71,0
00:00:00,-50,-71,-75,-79,-64,-82,0,-70,-63,0
00:00:00,-52,-71,-75,-73,-67,-82,0,-70,-58,0
00:00:00,-40,-67,-75,-70,-59,-82,0,-80,-62,0
00:00:00,-49,-67,-75,-75,-60,-78,0,-80,-62,0
00:00:00,-55,-67,-75,-65,-66,-78,0,-80,-63,0
00:00:00,-38,-67,-75,-68,-68,-81,0,-80,-55,0
00:00:00,-33,-67,-75,-73,-68,-81,0,-80,-63,0
00:00:00,-40,-67,-75,-73,-70,-81,0,-80,-63,0
00:00:00,-31,-67,-75,-76,-62,-81,0,-80,-63,0
00:00:00,-53,-67,-75,-76,-70,-86,0,-80,-61,0
00:00:00,-39,-67,-75,-76,-72,-82,0,-80,-62,0
00:00:00,-41,-63,-75,-76,-64,-85,0,-81,-64,0
00:00:00,-48,-63,-75,-74,-73,-79,0,-81,-66,0
00:00:00,-41,-67,-75,-83,-75,-82,0,-81,-66,0
00:00:00,-54,-67,-75,-74,-74,-83,0,-81,-66,0
00:00:00,-58,-73,-75,-74,-66,-84,0,-81,-71,0
00:00:00,-55,-70,-75,-73,-75,-80,0,-81,-71,0
00:00:00,-56,-70,-75,-70,-70,-81,0,-81,-65,0
00:00:00,-56,-65,-75,-74,-70,-84,0,-81,-63,0
00:00:00,-49,-65,-75,-69,-67,-79,0,-73,-70,0
00:00:00,-56,-61,-75,-78,-72,-82,0,-73,-69,0
00:00:00,-55,-61,-75,-78,-70,-79,0,-73,-68,0
00:00:00,-61,-61,-75,-78,-74,-88,0,-86,-68,0
00:00:00,-55,-67,-75,-78,-77,-88,0,-86,-68,0
00:00:00,-55,-67,-75,-78,-69,-81,0,-86,-68,0
00:00:00,-57,-61,-75,-78,-78,-87,0,-86,-77,0
00:00:00,-57,-61,-75,-78,-74,-85,0,-86,-72,0
00:00:00,-61,-61,-75,-73,-77,-84,0,-86,-72,0
00:00:00,-62,-61,-75,-73,-72,-83,0,-76,-74,0
00:00:00,-56,-67,-75,-71,-69,-79,0,-76,-74,0
00:00:00,-59,-67,-75,-71,-80,-82,0,-76,-74,0
00:00:00,-61,-68,-75,-78,-74,-81,0,-76,-78,0
00:00:00,-58,-68,-75,-78,-75,-84,0,-76,-76,0
00:00:00,-59,-68,-75,-80,-71,-82,0,-76,-76,0
00:00:00,-60,-70,-75,-72,-76,-84,0,-76,-76,0
00:00:00,-55,-70,-75,-72,-74,-84,0,-76,-76,0
00:00:00,-55,-58,-75,-75,-78,-79,0,-76,-76,0
00:00:00,-55,-58,-75,-75,-69,-84,0,-76,-70,0
00:00:00,-54,-70,-75,-75,-72,-85,0,-76,-76,0
00:00:00,-59,-56,-75,-82,-70,-85,0,-76,-76,0
00:00:00,-57,-56,-75,-69,-68,-85,0,-76,-68,0
00:00:00,-45,-70,-75,-71,-74,-80,0,-76,-68,0
00:00:00,-53,-70,-75,-71,-69,-85,0,-76,-71,0
00:00:00,-63,-55,-79,-71,-71,-55,0,-82,-79,1
00:00:00,-57,-55,-81,-66,-70,-37,0,-82,-79,1
00:00:00,-76,-38,-74,-66,-74,-52,0,-70,-79,1
00:00:00,-74,-38,-76,-79,-77,-66,0,-67,-79,1
00:00:00,-76,-37,-74,-79,-82,-66,0,-72,-79,1
00:00:00,-75,-33,-74,-84,-82,-64,0,-67,-79,1
00:00:00,-72,-33,-70,-84,-78,-64,0,-66,-79,1
00:00:00,-73,-33,-70,-85,-80,-76,0,-66,-79,1
00:00:00,-73,-33,-71,-81,-80,-76,0,-78,-79,1
00:00:00,-72,-33,-76,-81,-80,-69,0,-68,-79,1
00:00:00,-71,-40,-82,-81,-73,-74,0,-80,-92,1
00:00:00,-71,-40,-76,-81,-76,-74,0,-69,-92,1
00:00:00,-76,-35,-71,-81,-78,-70,0,-62,-92,1
00:00:00,-73,-35,-76,-87,-81,-73,0,-71,-92,1
00:00:00,-67,-35,-76,-87,-80,-73,0,-66,-92,1
00:00:00,-69,-52,-81,-78,-80,-72,0,-66,-92,1
00:00:00,-68,-52,-84,-80,-80,-68,0,-64,-92,1
00:00:00,-68,-25,-84,-80,-80,-63,0,-61,-92,1
00:00:00,-68,-25,-75,-84,-88,-74,0,-57,-92,1
00:00:00,-74,-25,-79,-89,-88,-73,0,-59,-92,1
00:00:00,-70,-26,-73,-83,-85,-71,0,-68,-92,1
00:00:00,-79,-26,-75,-83,-82,-75,0,-54,-92,1
00:00:00,-72,-27,-73,-83,-85,-76,0,-62,-92,1
00:00:00,-73,-26,-84,-84,-82,-70,0,-62,-92,1
00:00:00,-70,-26,-84,-84,-86,-68,0,-54,-92,1
00:00:00,-70,-32,-67,-84,-87,-63,0,-65,-92,1
00:00:00,-70,-32,-74,-75,-80,-63,0,-78,-92,1
00:00:00,-72,-32,-69,-74,-74,-66,0,-74,-92,1
00:00:00,-66,-32,-79,-74,-75,-40,0,-74,-92,1
00:00:00,-69,-32,-79,-75,-74,-37,0,-74,-92,1
00:00:00,-62,-32,-69,-69,-77,-54,0,-74,-84,1
00:00:00,-69,-32,-71,-76,-71,-63,0,-66,-84,1
00:00:00,-70,-32,-76,-72,-80,-63,0,-66,-84,1
00:00:00,-67,-35,-74,-79,-75,-64,0,-70,-84,1
00:00:00,-64,-35,-75,-79,-76,-66,0,-59,-84,1
00:00:00,-68,-39,-74,-79,-85,-69,0,-62,-84,1
00:00:00,-67,-39,-75,-79,-75,-74,0,-68,-84,1
00:00:00,-72,-39,-75,-79,-75,-74,0,-69,-84,1
00:00:00,-70,-36,-71,-79,-75,-82,0,-73,-84,1
00:00:00,-70,-36,-79,-79,-75,-79,0,-74,-84,1
00:00:00,-70,-28,-79,-83,-82,-69,0,-69,-87,1
00:00:00,-76,-28,-75,-83,-82,-74,0,-69,-87,1
00:00:00,-75,-28,-73,-83,-90,-82,0,-71,-87,1
00:00:00,-72,-28,-79,-83,-90,-73,0,-72,-87,1
00:00:00,-68,-28,-72,-84,-88,-73,0,-73,-87,1
00:00:00,-71,-33,-76,-84,-88,-76,0,-57,-87,1
00:00:00,-71,-33,-79,-84,-86,-70,0,-57,-87,1
00:00:00,-77,-33,-69,-84,-86,-70,0,-64,-87,1
00:00:00,-73,-33,-70,-84,-80,-60,0,-60,-87,1
00:00:00,-69,-33,-69,-81,-85,-76,0,-78,-87,1
00:00:00,-69,-74,-82,-78,-88,-86,0,-93,-83,2
00:00:00,-67,-74,-82,-86,-81,-86,0,-93,-83,2
00:00:00,-70,-74,-82,-81,-80,-86,0,-93,-83,2
00:00:00,-62,-82,-82,-81,-79,-86,0,-93,-81,2
00:00:00,-70,-82,-82,-84,-80,-86,0,-93,-81,2
00:00:00,-69,-82,-82,-84,-85,-86,0,-93,-81,2
00:00:00,-67,-82,-82,-84,-79,-86,0,-93,-81,2
00:00:00,-74,-82,-82,-83,-82,-86,0,-93,-81,2
00:00:00,-74,-82,-82,-83,-84,-86,0,-93,-89,2
00:00:00,-71,-82,-82,-83,-84,-86,0,-93,-89,2
00:00:00,-78,-82,-82,-83,-84,-86,0,-93,-89,2
00:00:00,-74,-82,-82,-83,-88,-86,0,-93,-89,2
00:00:00,-70,-83,-82,-83,-84,-86,0,-93,-89,2
00:00:00,-67,-83,-82,-83,-84,-86,0,-93,-89,2
00:00:00,-77,-83,-82,-83,-84,-86,0,-93,-89,2
00:00:00,-77,-83,-82,-91,-84,-86,0,-93,-89,2
00:00:00,-74,-83,-82,-91,-83,-86,0,-93,-89,2
00:00:00,-76,-83,-82,-91,-88,-86,0,-93,-89,2
00:00:00,-76,-83,-82,-91,-88,-86,0,-93,-89,2
00:00:00,-69,-83,-82,-91,-81,-86,0,-93,-89,2
00:00:00,-70,-83,-82,-91,-87,-86,0,-93,-89,2
00:00:00,-72,-83,-82,-91,-85,-86,0,-93,-89,2
00:00:00,-71,-79,-82,-91,-81,-86,0,-93,-89,2
00:00:00,-75,-79,-82,-91,-81,-86,0,-93,-89,2
00:00:00,-72,-79,-82,-91,-81,-86,0,-93,-89,2
00:00:00,-69,-79,-82,-91,-81,-86,0,-93,-89,2
00:00:00,-74,-79,-82,-91,-81,-86,0,-93,-89,2
00:00:00,-71,-88,-82,-90,-85,-86,0,-93,-89,2
00:00:00,-78,-88,-82,-90,-85,-86,0,-93,-89,2
00:00:00,-78,-87,-82,-90,-85,-86,0,-93,-89,2
00:00:00,-78,-87,-82,-90,-85,-86,0,-93,-89,2
00:00:00,-69,-85,-82,-90,-85,-86,0,-93,-89,2
00:00:00,-67,-85,-82,-90,-82,-86,0,-93,-89,2
00:00:00,-71,-85,-82,-90,-82,-86,0,-93,-89,2
00:00:00,-70,-85,-82,-90,-84,-86,0,-93,-89,2
00:00:00,-73,-85,-82,-90,-84,-86,0,-93,-89,2
00:00:00,-71,-85,-82,-90,-86,-86,0,-93,-89,2
00:00:00,-73,-85,-82,-90,-88,-86,0,-93,-89,2
00:00:00,-72,-85,-82,-90,-83,-86,0,-93,-89,2
00:00:00,-70,-85,-82,-90,-82,-86,0,-93,-89,2
00:00:00,-70,-85,-82,-90,-84,-86,0,-93,-89,2
00:00:00,-74,-85,-82,-90,-85,-86,0,-93,-89,2
00:00:00,-73,-85,-82,-81,-89,-86,0,-93,-87,2
00:00:00,-71,-85,-82,-81,-80,-86,0,-93,-87,2
00:00:00,-69,-85,-82,-81,-79,-86,0,-93,-87,2
00:00:00,-75,-88,-82,-81,-89,-86,0,-93,-87,2
00:00:00,-71,-88,-82,-81,-89,-86,0,-93,-87,2
00:00:00,-69,-88,-82,-81,-89,-86,0,-93,-87,2
00:00:00,-68,-88,-82,-81,-84,-86,0,-93,-87,2
00:00:00,-69,-87,-82,-81,-78,-86,0,-93,-87,2
00:00:00,-76,-61,-63,-84,-88,-80,0,-87,-84,3
00:00:00,-86,-58,-70,-84,-88,-74,0,-82,-84,3
00:00:00,-83,-58,-62,-84,-90,-71,0,-82,-84,3
00:00:00,-83,-63,-64,-84,-90,-83,0,-83,-84,3
00:00:00,-87,-37,-67,-84,-90,-80,0,-83,-84,3
00:00:00,-84,-37,-68,-84,-90,-78,0,-84,-84,3
00:00:00,-84,-55,-67,-83,-90,-83,0,-84,-84,3
00:00:00,-86,-55,-66,-83,-90,-82,0,-81,-84,3
00:00:00,-86,-54,-69,-83,-90,-76,0,-80,-84,3
00:00:00,-87,-54,-55,-82,-90,-79,0,-80,-84,3
00:00:00,-88,-54,-50,-82,-90,-80,0,-80,-84,3
00:00:00,-84,-54,-53,-82,-90,-78,0,-81,-84,3
00:00:00,-86,-54,-63,-82,-90,-77,0,-79,-84,3
00:00:00,-87,-54,-65,-82,-90,-84,0,-79,-84,3
00:00:00,-84,-56,-58,-82,-90,-74,0,-82,-84,3
00:00:00,-85,-56,-68,-82,-90,-82,0,-82,-84,3
00:00:00,-81,-56,-54,-82,-91,-75,0,-86,-84,3
00:00:00,-77,-56,-56,-82,-87,-76,0,-79,-84,3
00:00:00,-77,-56,-58,-82,-87,-82,0,-79,-84,3
00:00:00,-87,-39,-62,-81,-87,-74,0,-79,-84,3
00:00:00,-87,-39,-66,-81,-87,-75,0,-79,-84,3
00:00:00,-91,-43,-67,-81,-87,-75,0,-82,-84,3
00:00:00,-86,-43,-67,-81,-87,-80,0,-83,-84,3
00:00:00,-84,-43,-70,-81,-87,-75,0,-83,-84,3
00:00:00,-84,-39,-70,-78,-87,-76,0,-90,-84,3
00:00:00,-87,-39,-67,-78,-87,-85,0,-86,-84,3
00:00:00,-88,-54,-65,-78,-87,-82,0,-83,-84,3
00:00:00,-86,-40,-63,-78,-87,-83,0,-82,-84,3
00:00:00,-89,-40,-64,-78,-87,-83,0,-83,-84,3
00:00:00,-85,-40,-72,-78,-87,-76,0,-89,-84,3
00:00:00,-84,-40,-63,-78,-87,-80,0,-89,-84,3
00:00:00,-90,-56,-69,-78,-87,-83,0,-87,-84,3
00:00:00,-89,-55,-68,-78,-87,-84,0,-89,-84,3
00:00:00,-86,-55,-69,-78,-87,-81,0,-89,-84,3
00:00:00,-87,-59,-76,-78,-87,-82,0,-84,-84,3
00:00:00,-85,-59,-66,-78,-87,-80,0,-85,-84,3
00:00:00,-78,-60,-69,-78,-87,-88,0,-85,-84,3
00:00:00,-84,-51,-66,-78,-87,-79,0,-86,-84,3
00:00:00,-84,-51,-65,-78,-87,-82,0,-85,-84,3
00:00:00,-84,-52,-69,-78,-87,-85,0,-85,-84,3
00:00:00,-84,-52,-65,-78,-87,-80,0,-83,-84,3
00:00:00,-84,-61,-61,-78,-87,-74,0,-90,-84,3
00:00:00,-84,-55,-64,-78,-87,-84,0,-90,-84,3
00:00:00,-87,-55,-64,-78,-87,-81,0,-85,-84,3
00:00:00,-89,-55,-67,-78,-87,-85,0,-85,-84,3
00:00:00,-81,-55,-67,-87,-87,-85,0,-78,-84,3
00:00:00,-84,-50,-61,-87,-87,-76,0,-84,-84,3
00:00:00,-86,-59,-68,-87,-87,-83,0,-84,-84,3
00:00:00,-88,-59,-72,-87,-87,-75,0,-83,-84,3
00:00:00,-87,-54,-74,-87,-90,-88,0,-84,-84,3
00:00:00,-39,-71,-91,-74,-63,-85,0,-86,-71,4
00:00:00,-38,-71,-91,-74,-79,-85,0,-86,-75,4
00:00:00,-52,-71,-91,-74,-73,-85,0,-86,-75,4
00:00:00,-56,-71,-91,-74,-72,-85,0,-86,-78,4
00:00:00,-56,-71,-91,-88,-80,-85,0,-86,-78,4
00:00:00,-57,-71,-91,-88,-80,-85,0,-86,-78,4
00:00:00,-55,-71,-91,-83,-78,-85,0,-86,-76,4
00:00:00,-59,-80,-91,-87,-78,-85,0,-86,-76,4
00:00:00,-63,-80,-91,-87,-85,-85,0,-86,-79,4
00:00:00,-66,-83,-91,-87,-83,-85,0,-86,-84,4
00:00:00,-67,-83,-91,-87,-80,-85,0,-86,-84,4
00:00:00,-68,-83,-91,-87,-78,-85,0,-86,-81,4
00:00:00,-65,-81,-91,-83,-78,-85,0,-86,-81,4
00:00:00,-61,-81,-91,-83,-83,-85,0,-86,-81,4
00:00:00,-63,-82,-91,-83,-78,-85,0,-86,-80,4
00:00:00,-63,-82,-91,-83,-78,-85,0,-86,-80,4
00:00:00,-60,-80,-91,-83,-76,-85,0,-86,-80,4
00:00:00,-57,-80,-91,-83,-84,-85,0,-86,-80,4
00:00:00,-56,-80,-91,-83,-86,-85,0,-86,-80,4
00:00:00,-59,-84,-91,-88,-90,-85,0,-86,-75,4
00:00:00,-73,-84,-91,-88,-83,-85,0,-86,-78,4
00:00:00,-58,-84,-91,-88,-80,-85,0,-86,-78,4
00:00:00,-55,-84,-91,-88,-75,-85,0,-86,-79,4
00:00:00,-55,-84,-91,-88,-85,-85,0,-86,-78,4
00:00:00,-64,-84,-91,-88,-72,-85,0,-86,-76,4
00:00:00,-54,-84,-91,-88,-84,-85,0,-86,-76,4
00:00:00,-59,-81,-91,-88,-83,-85,0,-86,-76,4
00:00:00,-56,-81,-91,-88,-84,-85,0,-86,-76,4
00:00:00,-51,-81,-91,-88,-77,-87,0,-86,-75,4
00:00:00,-55,-81,-91,-83,-77,-87,0,-86,-73,4
00:00:00,-50,-68,-91,-82,-71,-87,0,-86,-74,4
00:00:00,-56,-68,-91,-82,-70,-87,0,-86,-74,4
00:00:00,-39,-78,-91,-81,-73,-87,0,-86,-78,4
00:00:00,-56,-78,-91,-81,-81,-87,0,-86,-78,4
00:00:00,-40,-78,-91,-81,-75,-87,0,-86,-78,4
00:00:00,-37,-68,-91,-83,-78,-87,0,-86,-70,4
00:00:00,-56,-68,-91,-83,-73,-87,0,-86,-68,4
00:00:00,-52,-78,-91,-83,-82,-87,0,-86,-75,4
00:00:00,-50,-78,-91,-87,-79,-87,0,-86,-75,4
00:00:00,-55,-78,-91,-87,-77,-87,0,-86,-75,4
00:00:00,-54,-86,-91,-85,-78,-87,0,-86,-80,4
00:00:00,-57,-86,-91,-85,-77,-87,0,-86,-79,4
00:00:00,-57,-84,-91,-85,-75,-87,0,-86,-79,4
00:00:00,-61,-84,-91,-85,-81,-87,0,-86,-82,4
00:00:00,-61,-84,-91,-85,-79,-87,0,-86,-82,4
00:00:00,-56,-84,-91,-83,-82,-87,0,-86,-80,4
00:00:00,-56,-84,-91,-83,-82,-87,0,-86,-80,4
00:00:00,-61,-84,-91,-83,-77,-87,0,-86,-80,4
00:00:00,-60,-87,-91,-83,-86,-87,0,-86,-78,4
00:00:00,-53,-87,-91,-83,-84,-87,0,-86,-78,4
00:00:00,-73,-58,-76,-79,-78,-60,0,-74,-87,5
00:00:00,-79,-58,-65,-68,-86,-60,0,-74,-87,5
00:00:00,-79,-60,-75,-68,-86,-65,0,-74,-87,5
00:00:00,-82,-65,-62,-68,-85,-66,0,-90,-87,5
00:00:00,-81,-65,-67,-66,-84,-72,0,-87,-87,5
00:00:00,-85,-64,-74,-72,-93,-74,0,-87,-87,5
00:00:00,-83,-64,-72,-70,-87,-70,0,-87,-87,5
00:00:00,-86,-71,-67,-70,-87,-70,0,-87,-87,5
00:00:00,-83,-71,-71,-65,-88,-77,0,-87,-87,5
00:00:00,-82,-71,-70,-67,-89,-73,0,-87,-87,5
00:00:00,-81,-71,-72,-69,-89,-75,0,-91,-87,5
00:00:00,-86,-71,-68,-69,-88,-74,0,-91,-87,5
00:00:00,-87,-73,-73,-71,-88,-79,0,-91,-87,5
00:00:00,-85,-73,-69,-67,-88,-76,0,-91,-87,5
00:00:00,-80,-73,-68,-61,-85,-71,0,-91,-87,5
00:00:00,-76,-68,-71,-65,-85,-74,0,-89,-87,5
00:00:00,-82,-68,-69,-67,-90,-67,0,-89,-87,5
00:00:00,-75,-68,-66,-61,-83,-72,0,-89,-87,5
00:00:00,-81,-63,-69,-68,-91,-72,0,-84,-87,5
00:00:00,-81,-63,-67,-67,-87,-69,0,-84,-87,5
00:00:00,-84,-70,-66,-64,-88,-69,0,-89,-87,5
00:00:00,-83,-70,-68,-70,-91,-72,0,-89,-87,5
00:00:00,-82,-70,-75,-65,-89,-65,0,-89,-87,5
00:00:00,-82,-70,-76,-69,-89,-70,0,-89,-87,5
00:00:00,-89,-70,-77,-73,-91,-74,0,-89,-87,5
00:00:00,-81,-77,-70,-68,-88,-75,0,-94,-87,5
00:00:00,-86,-77,-77,-76,-88,-79,0,-94,-87,5
00:00:00,-83,-77,-72,-68,-84,-71,0,-86,-87,5
00:00:00,-82,-69,-69,-72,-85,-68,0,-86,-87,5
00:00:00,-85,-69,-70,-71,-90,-78,0,-86,-87,5
00:00:00,-78,-64,-65,-68,-85,-67,0,-90,-87,5
00:00:00,-82,-64,-75,-66,-79,-66,0,-90,-87,5
00:00:00,-75,-64,-67,-72,-86,-70,0,-91,-87,5
00:00:00,-78,-64,-68,-69,-88,-70,0,-86,-87,5
00:00:00,-78,-64,-63,-71,-87,-79,0,-86,-87,5
00:00:00,-83,-64,-62,-69,-88,-67,0,-87,-87,5
00:00:00,-82,-66,-67,-72,-86,-80,0,-87,-87,5
00:00:00,-90,-66,-71,-77,-86,-79,0,-94,-87,5
00:00:00,-86,-66,-73,-72,-87,-74,0,-89,-87,5
00:00:00,-83,-66,-73,-72,-87,-73,0,-89,-87,5
00:00:00,-78,-69,-75,-67,-89,-78,0,-89,-87,5
00:00:00,-88,-69,-74,-74,-89,-79,0,-89,-90,5
00:00:00,-91,-69,-71,-75,-90,-79,0,-89,-90,5
00:00:00,-82,-62,-69,-70,-90,-72,0,-87,-90,5
00:00:00,-82,-62,-70,-70,-90,-65,0,-87,-90,5
00:00:00,-82,-71,-70,-70,-85,-74,0,-89,-90,5
00:00:00,-82,-64,-65,-63,-87,-74,0,-89,-90,5
00:00:00,-82,-64,-64,-70,-84,-73,0,-91,-90,5
00:00:00,-76,-67,-65,-64,-89,-71,0,-91,-90,5
00:00:00,-84,-67,-65,-72,-87,-66,0,-91,-90,5
